id;parent_id;level;userName;userDisplay;likes;text;date;Duygu;Alt Duygu
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
sabıkası yok. O gün mü hortluyor içindeki canavar..Normal saldırı bile değil satırla param parça.. Kim bu adamlar. Kadınlar bu adamlarda bu potansiyelin olduğunu nasıl anlayacak.;10.03.2025;Nötr;Empati
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kimbilir acilde neler yapmıstır hastalarada .;10.03.2025;Nötr;İğrenme
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
toplumun derinlerdeki şiddet kültürünü ve eşitsizliğini gözler önüne seriyor. Bu travmatik olayların son bulabilmesi için toplumun her kesiminde köklü bir değişim ve bilinçlenme şarttır.;10.03.2025;Pozitif;Suçlama
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
"o zaman kimseyle evlenmeyelim ! Kime güveneceğimizi şaşırdık """" bu bozuk düzende.."";10.03.2025;Nötr;Umutsuzluk"
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
çocuk yok ! Ne maddi sorunu cinayet işleyecek kadar . Hiç mi kimse maddi sıkıntı yaşamamış ..!;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
anne feryad figan… allah düşmanımın başına dahi vermesin bu elem olayı.;10.03.2025;Pozitif;Empati
allah geride kalanlara sabır versin;10.03.2025;Pozitif;Empati
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
artık midem bulanıyor! Anneler-evlatlar ve daha nice insanlar dayanılmaz acılar yaşıyor! Cezalar caydırıcı olmalı desek de bu kültür erozyonu nasıl düzelecek bilmiyorum!;10.03.2025;Pozitif;Empati
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
kesin saçmalamayın yaa. Bırakın artık şu kadın erkek ayrımını. Ne biliyanda ne konuşuyon...;10.03.2025;Nötr;Nötr
